query_label	job_title	closest_job_title	distance	rank
902	locksmiths and safe repairers	locksmiths and safe repairers	0	1
902	locksmiths and safe repairers	certified master locksmith cml	0	2
902	locksmiths and safe repairers	certified master safe technician cmst	0	3
902	locksmiths and safe repairers	certified master safecracker cms	0	4
902	locksmiths and safe repairers	certified registered locksmith crl	0	5
903	manufactured building and mobile home installers	manufactured building and mobile home installers	0	1
903	manufactured building and mobile home installers	concrete craftsman	0	2
903	manufactured building and mobile home installers	custom home installer	0	3
903	manufactured building and mobile home installers	delivery crew member	0	4
903	manufactured building and mobile home installers	delivery crew worker	0	5
904	riggers	riggers	0	1
904	riggers	acrobatic rigger	0	2
904	riggers	boat rigger	0	3
904	riggers	crane operator	0	4
904	riggers	crane rigger	0	5
905	signal and track switch repairers	signal and track switch repairers	0	1
905	signal and track switch repairers	communications maintainer	0	2
905	signal and track switch repairers	electric track switch maintainer	0	3
905	signal and track switch repairers	electrician	0	4
905	signal and track switch repairers	electronic train control technician	0	5
906	helpersinstallation maintenance and repair workers	helpersinstallation maintenance and repair workers	0	1
906	helpersinstallation maintenance and repair workers	air conditioner installer helper	0	2
906	helpersinstallation maintenance and repair workers	airconditioner window unit installerservicer helper	0	3
906	helpersinstallation maintenance and repair workers	airframe and power plant mechanic helper	0	4
906	helpersinstallation maintenance and repair workers	apprenticelineman	0	5
907	installation maintenance and repair workers all other	installation maintenance and repair workers all other	0	1
907	installation maintenance and repair workers all other	amf mechanic	0	2
907	installation maintenance and repair workers all other	angle furnaceman	0	3
907	installation maintenance and repair workers all other	anglesmith	0	4
907	installation maintenance and repair workers all other	anode worker	0	5
908	geothermal technicians	geothermal technicians	0	1
908	geothermal technicians	control operator	0	2
908	geothermal technicians	control room operator cro	0	3
908	geothermal technicians	corrosion technician	0	4
908	geothermal technicians	distribution field technician	0	5
909	firstline supervisors of production and operating workers	firstline supervisors of production and operating workers	0	1
909	firstline supervisors of production and operating workers	abattoir supervisor	0	2
909	firstline supervisors of production and operating workers	abrasive and polished products supervisor	0	3
909	firstline supervisors of production and operating workers	acid supervisor	0	4
909	firstline supervisors of production and operating workers	aerosol supervisor	0	5
910	aircraft structure surfaces rigging and systems assemblers	aircraft structure surfaces rigging and systems assemblers	0	1
910	aircraft structure surfaces rigging and systems assemblers	ap technician airframe and powerplant technician	0	2
910	aircraft structure surfaces rigging and systems assemblers	aerospace assembler	0	3
910	aircraft structure surfaces rigging and systems assemblers	aircraft deicer installer	0	4
910	aircraft structure surfaces rigging and systems assemblers	aircraft fuselage framer	0	5
911	coil winders tapers and finishers	coil winders tapers and finishers	0	1
911	coil winders tapers and finishers	armature bander	0	2
911	coil winders tapers and finishers	armature connector	0	3
911	coil winders tapers and finishers	armature winder	0	4
911	coil winders tapers and finishers	assembler	0	5
912	electrical and electronic equipment assemblers	electrical and electronic equipment assemblers	0	1
912	electrical and electronic equipment assemblers	anode builder	0	2
912	electrical and electronic equipment assemblers	assembler	0	3
912	electrical and electronic equipment assemblers	assembly worker	0	4
912	electrical and electronic equipment assemblers	automobile lights assembler	0	5
913	electromechanical equipment assemblers	electromechanical equipment assemblers	0	1
913	electromechanical equipment assemblers	airconditioning coil assembler	0	2
913	electromechanical equipment assemblers	appliance assembler	0	3
913	electromechanical equipment assemblers	assembler	0	4
913	electromechanical equipment assemblers	assembly line worker	0	5
914	engine and other machine assemblers	engine and other machine assemblers	0	1
914	engine and other machine assemblers	air conditioning coil assembler	0	2
914	engine and other machine assemblers	aircraft engine assembler	0	3
914	engine and other machine assemblers	aircraft power plant assembler	0	4
914	engine and other machine assemblers	assembler	0	5
915	structural metal fabricators and fitters	structural metal fabricators and fitters	0	1
915	structural metal fabricators and fitters	cage maker machine	0	2
915	structural metal fabricators and fitters	fabricator	0	3
915	structural metal fabricators and fitters	fabricator assembler metal products	0	4
915	structural metal fabricators and fitters	fitter	0	5
916	fiberglass laminators and fabricators	fiberglass laminators and fabricators	0	1
916	fiberglass laminators and fabricators	boat assembler	0	2
916	fiberglass laminators and fabricators	boat builder	0	3
916	fiberglass laminators and fabricators	boat carpenter	0	4
916	fiberglass laminators and fabricators	chopper gun operator	0	5
917	team assemblers	team assemblers	0	1
917	team assemblers	advanced manufacturing associate	0	2
917	team assemblers	assembler	0	3
917	team assemblers	assembly associate	0	4
917	team assemblers	assembly inspector	0	5
918	timing device assemblers and adjusters	timing device assemblers and adjusters	0	1
918	timing device assemblers and adjusters	adjuster	0	2
918	timing device assemblers and adjusters	assembler	0	3
918	timing device assemblers and adjusters	balance and hairspring assembler	0	4
918	timing device assemblers and adjusters	banking pin adjuster	0	5
919	assemblers and fabricators all other	assemblers and fabricators all other	0	1
919	assemblers and fabricators all other	action finisher	0	2
919	assemblers and fabricators all other	action installer	0	3
919	assemblers and fabricators all other	ager	0	4
919	assemblers and fabricators all other	air bag builder	0	5
920	bakers	bakers	0	1
920	bakers	bagel maker	0	2
920	bakers	baker	0	3
920	bakers	bakery clerk	0	4
920	bakers	bakery manager	0	5
921	butchers and meat cutters	butchers and meat cutters	0	1
921	butchers and meat cutters	blockman	0	2
921	butchers and meat cutters	butcher	0	3
921	butchers and meat cutters	butcher apprentice	0	4
921	butchers and meat cutters	butcher assistant	0	5
922	meat poultry and fish cutters and trimmers	meat poultry and fish cutters and trimmers	0	1
922	meat poultry and fish cutters and trimmers	abalone processor	0	2
922	meat poultry and fish cutters and trimmers	animal eviscerator	0	3
922	meat poultry and fish cutters and trimmers	animal skinner	0	4
922	meat poultry and fish cutters and trimmers	animal sticker	0	5
923	slaughterers and meat packers	slaughterers and meat packers	0	1
923	slaughterers and meat packers	all around butcher	0	2
923	slaughterers and meat packers	allround butcher	0	3
923	slaughterers and meat packers	animal killer	0	4
923	slaughterers and meat packers	animal sticker	0	5
924	food and tobacco roasting baking and drying machine operators and tenders	food and tobacco roasting baking and drying machine operators and tenders	0	1
924	food and tobacco roasting baking and drying machine operators and tenders	automatic oven operator	0	2
924	food and tobacco roasting baking and drying machine operators and tenders	bakery utility person	0	3
924	food and tobacco roasting baking and drying machine operators and tenders	bakery worker	0	4
924	food and tobacco roasting baking and drying machine operators and tenders	baking assistant	0	5
925	food batchmakers	food batchmakers	0	1
925	food batchmakers	almond paste mixer	0	2
925	food batchmakers	baker	0	3
925	food batchmakers	batch blender	0	4
925	food batchmakers	batch maker	0	5
926	food cooking machine operators and tenders	food cooking machine operators and tenders	0	1
